"Program","Year","State","State.ANSI","Data.Item","Domain","Value","CV...."
"SURVEY",1996,"NORTH CAROLINA",37,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","0.22",""
"SURVEY",1996,"NORTH CAROLINA",37,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","3.07",""
"SURVEY",1996,"NORTH CAROLINA",37,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","0.24",""
"SURVEY",1996,"NORTH CAROLINA",37,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","1.1",""
"SURVEY",1996,"NORTH CAROLINA",37,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","1.1",""
"SURVEY",1996,"NORTH CAROLINA",37,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","15",""
"SURVEY",1996,"NORTH CAROLINA",37,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","18",""
"SURVEY",1996,"NORTH CAROLINA",37,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (TOTAL)","36",""
"SURVEY",1996,"OREGON",41,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","7,500",""
"SURVEY",1996,"OREGON",41,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","100",""
"SURVEY",1996,"OREGON",41,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","3,300",""
"SURVEY",1996,"OREGON",41,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE: (TOTAL)","11,400",""
"SURVEY",1996,"OREGON",41,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","2.66",""
"SURVEY",1996,"OREGON",41,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","0.31",""
"SURVEY",1996,"OREGON",41,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","1.06",""
"SURVEY",1996,"OREGON",41,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","2.95",""
"SURVEY",1996,"OREGON",41,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","0.31",""
"SURVEY",1996,"OREGON",41,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","1.12",""
"SURVEY",1996,"OREGON",41,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","1.1",""
"SURVEY",1996,"OREGON",41,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","1",""
"SURVEY",1996,"OREGON",41,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","1.1",""
"SURVEY",1996,"OREGON",41,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","42",""
"SURVEY",1996,"OREGON",41,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","8",""
"SURVEY",1996,"OREGON",41,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","48",""
"SURVEY",1996,"OREGON",41,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (TOTAL)","71",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","2,100",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","400",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE: (TOTAL)","3,000",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","2.59",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","0.69",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","3.92",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","0.69",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","1.5",""
"SURVEY",1996,"WASHINGTON",53,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","1",""
"SURVEY",1996,"WASHINGTON",53,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","41",""
"SURVEY",1996,"WASHINGTON",53,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","50",""
"SURVEY",1996,"WASHINGTON",53,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (TOTAL)","70",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE: (2,4-D = 30001)","600",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE: (DCPA = 78701)","900",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","1,800",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","200",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE: (TERBACIL = 12701)","200",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE: (TOTAL)","3,700",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE: (2,4-D = 30001)","1",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE: (DCPA = 78701)","6.37",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","3.26",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","0.35",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE: (TERBACIL = 12701)","0.26",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE: (2,4-D = 30001)","1.12",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE: (DCPA = 78701)","7.24",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","3.49",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","0.43",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE: (TERBACIL = 12701)","0.29",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE: (2,4-D = 30001)","1.1",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE: (DCPA = 78701)","1.1",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","1.1",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","1.2",""
"SURVEY",1996,"WISCONSIN",55,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE: (TERBACIL = 12701)","1.1",""
"SURVEY",1996,"WISCONSIN",55,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (2,4-D = 30001)","41",""
"SURVEY",1996,"WISCONSIN",55,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (DCPA = 78701)","9",""
"SURVEY",1996,"WISCONSIN",55,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","40",""
"SURVEY",1996,"WISCONSIN",55,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","29",""
"SURVEY",1996,"WISCONSIN",55,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (TERBACIL = 12701)","49",""
"SURVEY",1996,"WISCONSIN",55,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (TOTAL)","91",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","3,300",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","200",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE: (TOTAL)","3,700",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","3.39",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","0.42",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","4.52",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","0.42",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","1.3",""
"SURVEY",1994,"CALIFORNIA",6,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","1",""
"SURVEY",1994,"CALIFORNIA",6,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","3",""
"SURVEY",1994,"CALIFORNIA",6,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","3",""
"SURVEY",1994,"CALIFORNIA",6,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (TOTAL)","4",""
"SURVEY",1994,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","100",""
"SURVEY",1994,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","2,700",""
"SURVEY",1994,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","2,200",""
"SURVEY",1994,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE: (TOTAL)","15,200",""
"SURVEY",1994,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","0.31",""
"SURVEY",1994,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","0.75",""
"SURVEY",1994,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","0.23",""
"SURVEY",1994,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","0.31",""
"SURVEY",1994,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","1.8",""
"SURVEY",1994,"FLORIDA",12,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","0.44",""
"SURVEY",1994,"FLORIDA",12,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","1",""
"SURVEY",1994,"FLORIDA",12,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","2.4",""
"SURVEY",1994,"FLORIDA",12,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","1.9",""
"SURVEY",1994,"FLORIDA",12,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","3",""
"SURVEY",1994,"FLORIDA",12,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","26",""
"SURVEY",1994,"FLORIDA",12,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","87",""
"SURVEY",1994,"FLORIDA",12,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (TOTAL)","93",""
"SURVEY",1994,"MICHIGAN",26,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE: (2,4-D = 30001)","400",""
"SURVEY",1994,"MICHIGAN",26,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE: (DCPA = 78701)","1,200",""
"SURVEY",1994,"MICHIGAN",26,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","3,500",""
"SURVEY",1994,"MICHIGAN",26,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","100",""
"SURVEY",1994,"MICHIGAN",26,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE: (TERBACIL = 12701)","300",""
"SURVEY",1994,"MICHIGAN",26,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE: (TOTAL)","5,700",""
"SURVEY",1994,"MICHIGAN",26,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE: (2,4-D = 30001)","0.99",""
"SURVEY",1994,"MICHIGAN",26,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE: (DCPA = 78701)","7.02",""
"SURVEY",1994,"MICHIGAN",26,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","2.36",""
"SURVEY",1994,"MICHIGAN",26,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","0.34",""
"SURVEY",1994,"MICHIGAN",26,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE: (TERBACIL = 12701)","0.23",""
"SURVEY",1994,"MICHIGAN",26,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE: (2,4-D = 30001)","1.02",""
"SURVEY",1994,"MICHIGAN",26,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE: (DCPA = 78701)","7.02",""
"SURVEY",1994,"MICHIGAN",26,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","3.12",""
"SURVEY",1994,"MICHIGAN",26,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","0.34",""
"SURVEY",1994,"MICHIGAN",26,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE: (TERBACIL = 12701)","0.28",""
"SURVEY",1994,"MICHIGAN",26,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE: (2,4-D = 30001)","1",""
"SURVEY",1994,"MICHIGAN",26,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE: (DCPA = 78701)","1",""
"SURVEY",1994,"MICHIGAN",26,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","1.3",""
"SURVEY",1994,"MICHIGAN",26,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","1",""
"SURVEY",1994,"MICHIGAN",26,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE: (TERBACIL = 12701)","1.2",""
"SURVEY",1994,"MICHIGAN",26,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (2,4-D = 30001)","19",""
"SURVEY",1994,"MICHIGAN",26,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (DCPA = 78701)","8",""
"SURVEY",1994,"MICHIGAN",26,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","54",""
"SURVEY",1994,"MICHIGAN",26,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","14",""
"SURVEY",1994,"MICHIGAN",26,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (TERBACIL = 12701)","48",""
"SURVEY",1994,"MICHIGAN",26,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (TOTAL)","86",""
"SURVEY",1994,"NEW JERSEY",34,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE: (2,4-D = 30001)","100",""
"SURVEY",1994,"NEW JERSEY",34,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","600",""
"SURVEY",1994,"NEW JERSEY",34,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE: (TOTAL)","700",""
"SURVEY",1994,"NEW JERSEY",34,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE: (2,4-D = 30001)","1.19",""
"SURVEY",1994,"NEW JERSEY",34,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","2.65",""
"SURVEY",1994,"NEW JERSEY",34,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE: (TERBACIL = 12701)","0.19",""
"SURVEY",1994,"NEW JERSEY",34,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE: (2,4-D = 30001)","1.19",""
"SURVEY",1994,"NEW JERSEY",34,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","2.85",""
"SURVEY",1994,"NEW JERSEY",34,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE: (TERBACIL = 12701)","0.26",""
"SURVEY",1994,"NEW JERSEY",34,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE: (2,4-D = 30001)","1",""
"SURVEY",1994,"NEW JERSEY",34,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","1.1",""
"SURVEY",1994,"NEW JERSEY",34,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE: (TERBACIL = 12701)","1.4",""
"SURVEY",1994,"NEW JERSEY",34,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (2,4-D = 30001)","12",""
"SURVEY",1994,"NEW JERSEY",34,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","39",""
"SURVEY",1994,"NEW JERSEY",34,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (TERBACIL = 12701)","10",""
"SURVEY",1994,"NEW JERSEY",34,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (TOTAL)","50",""
"SURVEY",1994,"NEW YORK",36,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE: (2,4-D = 30001)","500",""
"SURVEY",1994,"NEW YORK",36,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE: (DCPA = 78701)","500",""
"SURVEY",1994,"NEW YORK",36,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","2,800",""
"SURVEY",1994,"NEW YORK",36,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","100",""
"SURVEY",1994,"NEW YORK",36,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE: (TERBACIL = 12701)","400",""
"SURVEY",1994,"NEW YORK",36,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE: (TOTAL)","4,200",""
"SURVEY",1994,"NEW YORK",36,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE: (2,4-D = 30001)","0.83",""
"SURVEY",1994,"NEW YORK",36,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE: (DCPA = 78701)","6.33",""
"SURVEY",1994,"NEW YORK",36,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","2.9",""
"SURVEY",1994,"NEW YORK",36,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","0.24",""
"SURVEY",1994,"NEW YORK",36,"APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, HERBICIDE: (TERBACIL = 12701)","0.41",""
"SURVEY",1994,"NEW YORK",36,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE: (2,4-D = 30001)","0.83",""
"SURVEY",1994,"NEW YORK",36,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE: (DCPA = 78701)","6.33",""
"SURVEY",1994,"NEW YORK",36,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","3.09",""
"SURVEY",1994,"NEW YORK",36,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","0.24",""
"SURVEY",1994,"NEW YORK",36,"APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, HERBICIDE: (TERBACIL = 12701)","0.44",""
"SURVEY",1994,"NEW YORK",36,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE: (2,4-D = 30001)","1",""
"SURVEY",1994,"NEW YORK",36,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE: (DCPA = 78701)","1",""
"SURVEY",1994,"NEW YORK",36,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","1.1",""
"SURVEY",1994,"NEW YORK",36,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","1",""
"SURVEY",1994,"NEW YORK",36,"APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, HERBICIDE: (TERBACIL = 12701)","1.1",""
"SURVEY",1994,"NEW YORK",36,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (2,4-D = 30001)","23",""
"SURVEY",1994,"NEW YORK",36,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (DCPA = 78701)","3",""
"SURVEY",1994,"NEW YORK",36,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","34",""
"SURVEY",1994,"NEW YORK",36,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)","13",""
"SURVEY",1994,"NEW YORK",36,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (TERBACIL = 12701)","32",""
"SURVEY",1994,"NEW YORK",36,"TREATED, MEASURED IN PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (TOTAL)","53",""
"SURVEY",1994,"NORTH CAROLINA",37,"APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE: (2,4-D = 30001)","600",""
